245,24209,3
245,12083,2
251,24305,1
251,8572,2
251,25296,4
251,6927,2
254,23469,4
254,5105,5
254,12169,4
254,16523,1
255,13377,4
255,13514,4
255,6546,4
255,21701,5
255,3106,3
255,8383,5
255,15095,5
255,21016,3
255,8061,5
255,23237,4
255,11487,4
255,22319,5
255,23290,4
255,25162,4
258,294,5
258,14630,1
258,2267,1
258,12941,1
270,15563,1
270,6899,1
270,25238,4
270,4907,1
271,19061,1
271,21637,4
271,18863,4
271,10078,1
273,1771,3
273,19000,5
273,6948,4
273,22462,4
273,3974,3
273,18875,1
273,14716,5
273,19315,4
273,3030,5
273,5564,5
273,7819,4
273,25514,5
273,13215,5
273,11342,5
273,21844,3
273,13033,4
273,19296,5
273,9344,2
273,22955,4
273,14147,3
273,4912,3
273,25238,5
273,8970,4
273,17498,5
273,6943,4
273,1376,4
273,293,3
276,24676,4
276,9000,5
276,19152,4
276,17602,5
276,21202,3
294,8355,4
294,1349,5
294,10582,3
294,2893,5
294,21960,4
294,14698,2
294,5085,5
294,7273,4
294,4874,5
294,16649,5
294,78,4
294,11487,5
294,23095,5
294,21008,4
294,6514,5
294,19703,4
294,2285,5
304,10515,1
304,16898,4
304,15159,5
304,23532,4
304,22411,5
304,966,5
304,5988,3
304,14483,5
304,21038,4
304,5143,1
304,21025,5
304,14677,5
304,11853,4
304,17552,5
310,6121,1
310,8547,5
310,21206,4
310,666,1
310,7022,5
310,7021,1
310,5082,1
310,15560,1
310,2407,5
316,23110,5
316,20179,5
316,7984,3
316,6170,5
316,2685,5
316,6525,1
316,13394,5
316,9555,5
316,16177,5
340,20440,5
340,8972,5
340,19541,5
340,9546,5
340,23804,5
340,14084,5
340,24112,5
340,16774,5
340,11864,5
343,12515,5
343,5302,5
343,24247,5
343,9800,5
343,20648,5
343,19437,5
343,10947,5
343,18093,5
348,15716,5
348,22695,4
348,52,5
348,21722,1
351,8460,3
351,17524,4
351,4966,4
351,13284,4
351,9067,3
351,15058,2
351,25015,3
351,6123,2
351,24712,3
351,13976,4
351,2422,4
351,23778,4
351,21115,4
351,10500,5
351,8640,4
351,1219,3
351,8385,4
351,19489,3
351,11574,3
351,3354,3
353,24473,3
353,22231,2
353,16392,4
353,22866,4
355,10432,5
355,20731,5
355,12814,5
355,15750,4
358,5364,1
358,14285,1
358,22942,5
358,1337,5
363,17412,1
363,15357,4
363,19223,3
363,12392,3
369,15704,1
369,12721,2
369,8629,5
369,822,5
374,9166,5
374,19558,5
374,3106,5
374,13355,4
374,21196,4
374,6814,4
374,16345,5
374,12147,4
374,23048,4
374,21942,1
374,22928,4
374,7764,4
374,16846,4
374,9816,5
374,15730,5
374,3316,4
374,21458,3
374,24272,1
374,12980,5
397,16998,5
397,17617,4
397,17720,5
397,12761,4
397,8534,4
399,18567,2
399,6197,4
399,14374,5
399,15287,5
399,173,3
399,24135,1
399,21230,2
414,7158,1
414,6121,5
414,5683,1
414,7620,1
414,23908,1
414,22662,1
414,1408,5
414,15887,1
414,17800,1
414,5641,1
416,13819,4
416,17853,4
416,20256,5
416,15187,5
416,19443,4
416,22063,1
416,22525,5
420,15017,4
420,8254,4
420,11986,4
420,8878,4
420,24276,4
436,5358,1
436,19647,3
436,18356,3
436,21485,1
436,10576,4
436,16484,4
438,65,5
438,11899,5
438,14649,5
438,6936,5
438,20876,5
438,3939,1
438,20836,5
438,8395,1
440,4477,4
440,10019,5
440,6048,4
440,22611,4
440,1728,3
441,5050,4
441,14271,1
441,24342,5
441,12916,1
447,21142,5
447,2259,5
447,23225,5
447,6296,4
447,9723,5
451,5669,5
451,7416,5
451,12725,5
451,2685,5
462,14387,5
462,7102,5
462,24302,5
462,11153,5
462,14630,5
480,23418,1
480,3635,3
480,25426,4
480,12395,4
480,16855,5
480,6019,1
489,14440,4
489,16195,2
489,1811,2
489,226,2
493,19012,5
493,16239,5
493,12023,5
493,24148,5
493,25162,4
493,8190,3
493,11487,5
493,8621,4
493,16227,3
493,24606,2
499,4740,1
499,19718,1
499,24724,4
499,23743,1
520,3537,4
520,18896,3
520,7993,3
520,564,3
526,16062,5
526,4494,5
526,13754,5
526,15728,5
526,13976,5
526,4677,1
540,2091,1
540,15794,5
540,17726,5
540,10375,1
571,25329,5
571,5969,5
571,24084,5
571,13617,3
571,3975,5
571,18441,5
571,155,4
571,9254,5
584,12854,4
584,18483,5
584,13921,5
584,10224,1
584,9732,3
585,3140,4
585,12797,4
585,6124,4
585,5299,5
590,14591,1
590,11849,5
590,19229,2
590,19754,5
610,3255,1
610,3914,1
610,12100,5
610,24434,3
610,2594,2
610,16264,5
646,16480,4
646,9273,5
646,23705,4
646,17438,4
673,15812,5
673,25110,5
673,3575,5
673,13139,5
673,15511,5
677,8215,2
677,6362,4
677,1469,1
677,2554,4
677,19599,2
677,25573,3
677,4115,3
677,3750,3
677,20862,4
677,22197,4
677,16745,2
677,3988,5
677,6776,3
677,8506,4
677,1128,4
677,15515,3
677,5630,2
677,5698,3
677,23705,3
677,240,5
677,13018,4
677,17330,4
677,11480,4
677,22805,4
677,3456,4
677,13285,2
677,17042,4
677,22565,3
677,7152,4
677,24034,5
677,3228,5
677,2738,3
677,17821,4
677,11053,4
677,10968,3
677,12119,5
677,17805,4
677,25592,3
677,7611,5
677,4379,5
677,17052,3
713,16960,5
713,21130,4
713,20066,4
713,8856,3
713,3777,4
713,5127,5
713,21234,3
713,4516,4
713,5012,4
713,3249,4
713,15728,4
713,8613,4
713,19489,4
717,14224,5
717,6749,5
717,11571,2
717,9876,2
734,22942,5
734,21150,2
734,17997,5
734,14675,5
746,18070,1
746,962,1
746,2445,4
746,11592,4
746,17524,2
746,18582,5
746,25149,1
746,9548,5
746,3888,5
746,5881,5
746,19189,2
746,4979,1
746,21115,5
746,7200,3
746,16062,4
746,864,4
746,18030,5
746,6682,3
746,5558,2
746,13908,4
746,19489,4
746,15025,4
746,22697,1
746,5210,5
746,4843,5
746,11428,4
746,20075,5
746,8087,4
746,685,4
746,794,4
746,6814,5
746,20869,5
746,5807,5
746,20719,4
746,16478,5
746,15978,4
746,14517,5
746,496,2
746,18136,4
746,8624,5
753,23527,5
753,7831,1
753,1852,4
753,9882,1
753,10779,1
753,16600,1
761,8201,3
761,19152,3
761,6473,3
761,20990,3
761,25441,3
761,8279,3
764,16881,4
764,3694,5
764,15412,5
764,7610,5
765,4821,3
765,8414,5
765,19019,5
765,125,4
765,13893,4
765,22190,3
765,2890,3
765,7170,5
765,3744,2
765,1067,3
765,21353,4
765,7335,3
765,1938,3
765,22396,3
765,14449,4
765,14293,2
765,2660,4
765,1991,4
765,6458,5
765,7447,3
765,24203,4
765,18772,5
765,5057,3
765,24546,4
765,268,4
765,1883,4
765,11700,5
765,1423,3
765,14920,3
765,215,3
765,24539,5
765,13873,4
765,21011,5
765,3165,4
765,388,4
780,14009,5
780,10773,5
780,3416,4
780,9484,4
780,11342,5
780,1897,5
780,21472,4
780,1432,4
780,13563,3
780,19223,4
780,24279,5
780,8520,5
780,14842,2
780,1661,3
780,11933,3
780,12541,1
780,2506,4
780,7958,4
780,4094,3
780,16947,5
780,8909,1
780,16008,2
780,14142,3
780,8780,3
780,15681,3
780,1852,4
780,7745,1
780,18955,4
780,5222,3
780,8098,1
785,4581,4
785,14474,5
785,5073,5
785,3212,5
787,7407,4
787,15245,5
787,46,5
787,4265,4
787,9958,1
787,4570,5
787,9653,4
787,14539,3
787,7400,4
787,8708,1
800,9619,4
800,9050,4
800,23451,5
800,8395,5
800,8184,4
808,16710,1
808,19058,4
808,7745,1
808,10941,1
813,24153,2
813,3777,5
813,8746,3
813,20066,3
813,18633,4
813,1139,3
813,802,2
813,6966,5
813,3132,3
813,4956,4
813,22696,3
813,21202,4
813,6576,5
813,15728,3
813,8944,4
813,2091,1
813,22020,5
813,4970,5
813,11686,4
813,3354,3
813,1401,1
813,2285,5
813,21799,4
813,13059,4
813,6577,5
813,495,5
813,19422,4
813,1330,3
813,20644,5
813,25104,4
813,14089,4
813,7137,4
833,17183,5
833,24067,5
833,24012,5
833,24279,5
833,4912,4
837,14877,4
837,10778,1
837,6086,4
837,14219,3
837,8283,4
837,6739,4
837,9765,2
837,7274,4
837,1916,5
837,17979,4
837,7267,4
837,24939,3
837,22227,4
837,18876,4
837,7080,4
837,1493,4
837,2738,4
837,22753,4
837,3809,4
837,8128,3
838,3019,5
838,3756,3
838,24587,3
838,16416,5
838,25475,5
838,19553,1
838,9645,3
838,20330,5
838,8106,4
838,12386,3
848,13269,5
848,11797,2
848,15703,2
848,24403,1
848,15576,5
858,19237,4
858,2114,3
858,3346,5
858,12926,4
858,23497,3
861,2175,4
861,1139,1
861,17866,5
861,3450,5
900,21266,3
900,18582,5
900,6170,4
900,11001,4
900,4815,5
900,18145,3
900,4327,5
900,19336,5
900,1691,3
900,17576,3
900,25481,3
900,16690,5
900,2999,2
900,21202,3
902,8865,4
902,11241,5
902,4686,4
902,14253,3
902,14641,4
902,8605,3
902,7250,1
902,11041,2
902,12880,5
902,15999,4
902,23638,5
902,9064,5
902,23283,3
902,7202,3
902,2108,5
902,4872,2
902,258,4
902,7608,4
902,22579,2
902,16080,3
902,12561,5
902,8644,4
902,8678,4
902,23790,4
902,4346,5
902,21479,3
902,22450,3
902,3814,4
902,14780,3
902,22886,4
902,7368,3
902,24045,2
902,8226,5
902,12337,1
902,14711,1
902,10295,4
902,22317,5
902,20212,5
902,8536,5
902,22666,1
902,8820,5
902,21811,1
902,4491,2
902,19358,1
902,4792,2
902,16483,4
902,24435,3
902,21111,3
902,2983,4
902,22293,5
902,5608,4
902,8838,1
907,12361,5
907,23227,5
907,23778,5
907,21115,5
916,2864,4
916,22462,4
916,8746,4
916,18582,5
916,4477,4
916,2844,5
916,16846,4
916,2463,4
916,8279,3
916,2178,5
916,10162,4
916,18136,4
926,2128,5
926,4360,4
926,2829,3
926,10054,5
926,11439,2
926,21193,1
926,12083,4
926,14305,5
926,17777,3
934,21320,5
934,17567,5
934,173,5
934,2217,5
934,7291,1
934,21948,5
935,19175,5
935,22831,2
935,635,2
935,19718,1
935,14680,5
942,9909,4
942,12945,5
942,12049,3
942,8263,5
942,12705,4
942,17040,4
942,20635,5
952,8589,1
952,6173,1
952,15997,1
952,16600,1
952,13586,1
952,22657,5
969,15501,4
969,593,3
969,22110,4
969,15511,5
969,18795,5
969,5768,3
969,22485,4
972,8746,1
972,16345,3
972,20367,4
972,25253,2
972,2937,2
972,17576,3
972,22667,5
972,18136,5
972,25198,2
972,11858,5
972,23517,4
972,19489,4
985,11389,5
985,15725,5
985,10895,5
985,13222,1
985,3661,5
985,8729,1
985,17405,5
1004,6907,2
1004,4991,4
1004,7338,1
1004,20460,1
1004,20503,1
1008,21951,1
1008,12734,1
1008,4562,4
1008,7723,5
1008,15918,4
1008,20907,5
1008,14826,5
1011,12165,5
1011,19814,5
1011,19308,5
1011,5206,1
1011,3647,5
1011,23089,4
1011,21018,4
1011,469,1
1011,5705,2
1011,25449,5
1011,14259,5
1011,8373,5
1011,2391,3
1011,20907,1
1011,10274,5
1011,15918,1
1012,21036,2
1012,19983,2
1012,18399,4
1012,23715,5
1012,13003,3
1012,8304,2
1012,19020,3
1012,12148,3
1012,1928,4
1012,2096,3
1012,3746,5
1012,12960,3
1012,24539,4
1012,23259,3
1012,18926,4
1012,17558,3
1012,23353,4
1012,18466,5
1025,7916,4
1025,1771,5
1025,9654,4
1025,15501,4
1025,22462,5
1025,8306,4
1025,11678,4
1025,24247,5
1025,3639,5
1025,23992,5
1025,12033,5
1025,1085,5
1025,9040,4
1025,20813,4
1025,15311,4
1025,11778,3
1025,15250,5
1025,3575,4
1025,21228,3
1025,11786,5
1025,7279,4
1025,16539,4
1025,22948,4
1025,21055,4
1025,1134,4
1039,3354,4
1039,21942,5
1039,6926,5
1039,18136,5
1042,12680,2
1042,3778,1
1042,1083,4
1042,11678,4
1042,6755,4
1042,2977,3
1042,5810,1
1042,21876,5
1042,4614,2
1042,6995,1
1042,17657,1
1042,24012,5
1042,20648,4
1042,9285,1
1042,2237,5
1042,16084,1
1042,1134,3
1047,20316,3
1047,16652,4
1047,13379,5
1047,16556,2
1047,10517,3
1047,7024,3
1068,22496,5
1068,7556,5
1068,10482,4
1068,2685,5
1068,9346,5
1068,6884,5
1068,5836,5
1076,19672,1
1076,23789,1
1076,10520,5
1076,20509,1
1098,19419,5
1098,20379,5
1098,8107,5
1098,20549,5
1098,4872,5
1098,22138,5
1098,16656,5
1103,6165,5
1103,15646,5
1103,5529,4
1103,24828,5
1103,17777,5
1110,22725,4
1110,11741,4
1110,12705,3
1110,12945,3
1110,6076,4
1110,6322,5
1112,15790,4
1112,24559,3
1112,23550,4
1112,23573,5
1112,17816,5
1112,21178,5
1112,7725,3
1112,11315,3
1112,11801,5
1112,10387,5
1112,7972,3
1112,22643,4
1153,128,3
1153,4002,2
1153,14023,4
1153,9631,4
1153,20374,4
1153,19223,3
1161,17699,5
1161,4399,5
1161,15211,4
1161,15668,5
1161,15984,5
1162,13486,5
1162,5812,4
1162,5999,5
1162,454,5
1164,24570,1
1164,1330,1
1164,24712,2
1164,2428,1
1190,4403,4
1190,2107,4
1190,22103,5
1190,17800,5
1190,7764,4
1190,8466,4
1190,14869,4
1193,2232,3
1193,24397,5
1193,24576,1
1193,10392,4
1193,23388,5
1204,17521,3
1204,25426,5
1204,5091,2
1204,5815,3
1204,13400,4
1207,14902,1
1207,10227,5
1207,4288,3
1207,4960,4
1207,12179,4
1207,11686,5
1207,6790,5
1207,11896,4
1207,3686,2
1207,6375,3
1207,16832,5
1207,21137,4
1207,15121,3
1207,11487,5
1207,16699,4
1207,2685,1
1207,11035,5
1207,2407,5
1207,7075,5
1207,15016,5
1207,1214,4
1207,20965,2
1218,7196,3
1218,6121,3
1218,9500,5
1218,7430,3
1218,21176,3
1218,11153,3
1218,16062,4
1218,25624,3
1218,5579,3
1218,19153,4
1218,1219,3
1218,24419,4
1218,3089,2
1218,13971,4
1218,4965,4
1218,2422,3
1218,19489,4
1218,14008,5
1225,6121,1
1225,22534,4
1225,5298,5
1225,1209,5
1225,4303,5
1225,21799,5
1225,3925,5
1225,14853,5
1225,4677,4
1236,22967,4
1236,1353,4
1236,10054,5
1236,23209,4
1240,15010,5
1240,13377,5
1240,18382,5
1240,11336,5
1240,3821,3
1240,5999,4
1240,971,5
1240,18136,4
1240,23623,5
1240,8385,5
1240,20358,5
1240,15548,5
1250,14479,5
1250,1926,4
1250,13891,5
1250,10274,4
1256,18708,5
1256,11435,1
1256,11133,5
1256,23870,4
1259,19810,4
1259,7480,3
1259,5623,5
1259,3071,5
1259,19358,4
1279,5230,5
1279,6903,4
1279,18988,2
1279,4320,4
1279,4861,5
1279,24619,2
1298,8856,3
1298,25566,5
1298,19311,5
1298,7273,3
1298,15887,4
1298,11896,4
1298,18758,4
1298,9137,5
1300,14753,1
1300,6460,2
1300,9715,4
1300,22377,1
1300,5542,2
1300,2872,3
1305,17263,1
1305,22287,1
1305,23734,4
1305,20719,1
1317,4574,3
1317,8887,5
1317,16774,3
1317,6954,5
1337,18132,4
1337,6528,5
1337,12126,5
1337,5853,5
1337,16643,3
1337,12760,5
1337,25097,4
1337,16437,5
1337,22280,5
1337,10276,5
1337,6617,5
1337,17911,4
1337,25498,5
1337,15103,4
1337,3558,1
1337,10545,5
1337,19651,5
1337,319,5
1337,23421,4
1337,1515,5
1343,7196,1
1343,18424,5
1343,25624,1
1343,19489,4
1346,1887,3
1346,15342,4
1346,14659,4
1346,4237,2
1346,9448,4
1348,23102,3
1348,1243,5
1348,88,3
1348,5036,1
1348,18491,4
1363,6420,5
1363,7090,5
1363,21971,5
1363,409,5
1364,20669,4
1364,11589,5
1364,2928,5
1364,22002,4
1371,17369,4
1371,23897,5
1371,22690,4
1371,13520,5
1371,8400,3
1371,21278,2
1400,24122,4
1400,7496,3
1400,22201,3
1400,707,5
1400,18091,5
1400,17111,4
1400,12312,4
1400,18275,5
1404,11968,2
1404,23851,5
1404,18229,5
1404,21041,4
1404,3179,4
1404,11587,5
1404,25409,4
1404,22750,5
1404,2385,4
1404,22959,4
1404,11545,5
1404,22123,4
1404,15900,3
1412,12919,2
1412,11763,4
1412,4215,3
1412,14128,4
1412,16365,4
1412,9658,4
1412,24298,2
1412,11799,4
1412,17781,5
1412,8735,5
1412,12683,3
1412,9873,3
1412,21278,4
1412,153,3
1423,11320,4
1423,369,4
1423,20442,3
1423,21694,4
1423,10500,4
1423,17646,4
1428,12763,5
1428,2489,1
1428,14588,1
1428,24098,1
1437,11124,1
1437,5246,5
1437,4963,1
1437,25257,1
1444,12795,5
1444,21312,5
1444,25448,4
1444,20837,5
1453,23306,4
1453,21274,4
1453,17929,2
1453,2430,3
1453,7234,5
1453,8640,5
1453,12025,4
1453,19758,4
1453,1728,3
1453,14089,4
1455,20412,3
1455,519,2
1455,3537,5
1455,24409,3
1455,22575,3
1455,16635,5
1455,10825,3
1455,21882,4
1455,18422,5
1455,7812,4
1455,2180,3
1455,24826,3
1455,23716,2
1455,19447,3
1455,14181,4
1455,6355,5
1455,21222,4
1455,15389,4
1455,12647,2
1466,15760,2
1466,22374,4
1466,20539,2
1466,11240,4
1466,23113,4
1466,21975,5
1466,4821,5
1466,17893,2
1466,7746,4
1466,11848,4
1466,11824,3
1466,15520,3
1466,18996,5
1466,3609,5
1466,17644,4
1466,18016,4
1466,4682,4
1466,1486,4
1466,24189,5
1466,7094,4
1466,14936,4
1466,8735,3
1466,2398,4
1466,8194,4
1466,17669,5
1466,3785,3
1466,11731,3
1466,23199,5
1466,14136,4
1466,17704,4
1466,21242,4
1466,14398,5
1466,1926,5
1466,14239,5
1466,4725,3
1466,8680,4
1466,14057,4
1466,25121,3
1466,22363,4
1466,4310,3
1466,12945,5
1466,12162,5
1466,11578,5
1466,5914,5
1466,10652,3
1466,6916,5
1466,13522,4
1466,4336,3
1466,839,3
1466,9006,4
1466,20575,4
1466,5971,3
1466,6347,3
1466,24564,2
1466,627,4
1466,24356,3
1466,22865,3
1466,19903,3
1466,21153,5
1466,7650,5
1466,4335,5
1466,14470,5
1466,21637,5
1466,23120,3
1466,6429,4
1466,8330,5
1466,11816,4
1466,24885,3
1466,1463,4
1466,24682,4
1466,21815,2
1466,23562,5
1466,18863,4
1466,6918,5
1466,10043,5
1466,13997,3
1466,20137,3
1466,23384,3
1466,9550,5
1466,8505,5
1466,16978,3
1466,1153,3
1466,24539,5
1466,15284,2
1466,17901,5
1466,13274,4
1466,11192,4
1466,1937,2
1466,2070,4
1466,12538,4
1466,6241,3
1466,6901,2
1466,12673,3
1466,24136,5
1466,20977,3
1466,21952,4
1466,18343,4
1466,4833,4
1484,15834,3
1484,10265,5
1484,18279,5
1484,19422,5
1484,12288,5
1484,5811,5
1488,17756,4
1488,10500,3
1488,21137,1
1488,1378,5
1488,17800,4
1488,24410,5
1490,18076,3
1490,8074,5
1490,5479,5
1490,18030,5
1490,4075,5
1494,17369,3
1494,14000,4
1494,18207,5
1494,21873,5
1494,24350,5
1500,19235,5
1500,11583,5
1500,1408,4
1500,5641,5
1503,9323,4
1503,3629,4
1503,6186,4
1503,3957,5
1503,18663,3
1503,20990,5
1503,24804,1
1522,16044,3
1522,7167,4
1522,3551,4
1522,3702,4
1522,8783,4
1522,17150,4
1522,4653,4
1522,24053,3
1522,4920,4
1522,21874,3
1522,20938,4
1522,6535,4
1522,1563,4
1522,17838,4
1522,1494,3
1522,11115,4
1522,7656,3
1522,20500,5
1522,9861,3
1539,10412,5
1539,6214,4
1539,4768,5
1539,19062,5
1539,10638,4
1539,16246,5
1551,15221,5
1551,22496,5
1551,2306,5
1551,18562,5
1552,14885,5
1552,17631,4
1552,21295,4
1552,24788,5
1552,822,1
1552,6394,4
1552,4815,4
1569,3757,5
1569,3958,4
1569,23310,4
1569,974,3
1569,23087,4
1569,18902,4
1569,13060,4
1569,23750,3
1569,2432,4
1569,17165,5
1569,13782,4
1569,20773,4
1569,17337,2
1569,15311,4
1569,16703,4
1569,5815,4
1569,4991,5
1569,7060,4
1569,22485,5
1569,10191,4
1569,23610,4
1569,1152,4
1569,5216,4
1569,7013,5
1569,5594,4
1569,18257,2
1569,13121,5
1569,8780,4
1569,5768,3
1569,16970,5
1569,2252,4
1569,19474,4
1571,20542,4
1571,25085,4
1571,3125,2
1571,17718,2
1574,17807,3
1574,10112,3
1574,24186,2
1574,22110,5
1574,22433,5
1574,6420,4
1574,2723,5
1574,19537,1
1574,1942,4
1574,12126,5
1576,12000,3
1576,3416,5
1576,22433,4
1576,2294,3
1576,14419,3
1576,8780,1
1579,22725,1
1579,14674,5
1579,8735,5
1579,16463,5
1579,24717,5
1579,11356,4
1579,11898,5
1579,12970,5
1579,10177,5
1579,18083,5
1579,2847,5
1589,15880,5
1589,21106,5
1589,5823,5
1589,2186,5
1610,15582,3
1610,23547,5
1610,21967,5
1610,12602,1
1610,19223,4
1610,23924,2
1610,559,4
1610,13201,1
1628,3881,5
1628,16915,4
1628,5973,5
1628,24828,5
1628,25321,5
1630,6384,4
1630,23473,3
1630,2198,3
1630,307,5
1630,14048,5
1631,4403,5
1631,6394,5
1631,7764,4
1631,19152,4
1631,6048,4
1631,2121,4
1631,20607,4
1631,10019,4
1631,11474,4
1676,20194,5
1676,10136,5
1676,5415,5
1676,22098,4
1676,3788,3
1679,25004,4
1679,8224,5
1679,2762,5
1679,7542,4
1679,13251,2
1679,22268,5
1679,3280,5
1702,16587,5
1702,14147,5
1702,3635,5
1702,9223,5
1705,4608,3
1705,547,2
1705,21430,3
1705,21196,3
1715,1771,5
1715,5564,2
1715,20200,4
1715,3575,4
1715,10584,4
1729,10622,2
1729,6779,1
1729,6590,1
1729,23719,4
1729,12346,4
1744,22498,5
1744,7164,5
1744,13625,3
1744,4002,5
1744,4695,3
1744,6907,3
1744,23310,2
1744,7063,2
1744,4630,3
1744,3825,4
1744,7991,5
1744,21264,4
1744,16755,4
1744,22043,2
1744,1641,3
1744,12671,4
1744,22419,5
1744,5168,4
1744,16556,2
1744,6717,5
1744,10792,2
1746,4815,4
1746,18470,3
1746,24424,4
1746,1728,3
1748,1898,4
1748,8127,5
1748,16826,5
1748,19223,4
1748,19474,2
1750,15501,5
1750,20659,5
1750,17933,5
1750,17800,5
1759,17994,5
1759,1468,1
1759,14105,5
1759,7290,1
1759,4472,5
1759,21563,5
1759,9940,5
1759,20272,4
1759,10242,5
1759,15642,4
1780,12233,2
1780,15060,3
1780,20624,3
1780,14115,5
1780,12251,2
1780,9806,3
1780,3954,4
1780,423,4
1780,6793,4
1780,22257,4
1780,920,4
1780,17597,4
1780,2300,4
1780,1424,3
1780,18375,5
1780,24551,3
1780,18882,4
1780,22219,3
1780,4543,3
1780,21797,5
1780,10378,5
1780,1904,4
1780,331,2
1780,24623,4
1780,5585,4
1780,14011,4
1780,15988,2
1780,1562,4
1780,24315,2
1790,1670,5
1790,25426,5
1790,5569,5
1790,6664,3
1790,14374,5
1790,11280,5
1790,1004,1
1790,22578,5
1790,15757,5
1801,3116,5
1801,17844,5
1801,6420,5
1801,11116,5
1819,13966,5
1819,7608,5
1819,9100,4
1819,23283,4
1819,8666,4
1819,5837,4
1819,363,5
1819,20549,4
1819,5231,5
1834,13318,5
1834,3289,5
1834,24539,5
1834,13077,5
1838,21278,1
1838,7628,1
1838,4027,4
1838,1023,5
1838,22387,3
1838,17644,4
1838,21192,3
1838,8680,3
1838,12385,4
1838,7054,1
1838,18859,2
1838,926,4
1838,21367,3
1838,15882,3
1838,3746,4
1838,10141,3
1838,21059,3
1838,388,2
1876,2192,5
1876,14272,5
1876,13857,5
1876,13251,1
1876,17800,5
1876,2501,5
1876,16768,5
1876,19064,1
1876,15059,5
1890,2794,4
1890,10195,4
1890,18998,4
1890,19474,4
1890,20342,4
1890,21775,2
1890,7013,2
1890,22955,4
1890,19223,3
1890,601,4
1892,8224,5
1892,13466,4
1892,16507,4
1892,1259,4
1892,1034,5
1892,19658,1
1896,1771,4
1896,3757,4
1896,15501,5
1896,15311,3
1896,17707,3
1896,5080,4
1896,17505,4
1896,20659,5
1896,1746,2
1896,24074,2
1896,24454,4
1896,5244,3
1896,3275,5
1896,2903,4
1920,20627,4
1920,23285,1
1920,25452,5
1920,8633,4
1935,10112,5
1935,14756,5
1935,9631,5
1935,12083,2
1938,9498,4
1938,11132,5
1938,8942,3
1938,1242,4
1938,23523,4
1938,16565,4
